1975,1980,1985,1990,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
0.373841401,0.263596491,0.326802173,0.352541417,0.303571156,0.305759972,0.279599565,0.270582319,0.248609362,0.227922775,0.209410123,0.193045906,0.175893232,0.171913175,0.150974578,0.128419005,0.11864844,0.106865481,0.095438717,0.093838245,0.09096871,0.091217071,0.093149292,0.091605661,0.090705835
0.412358393,0.471637427,0.347616432,0.320785444,0.360281136,0.356535754,0.366180243,0.363443095,0.370088432,0.378511443,0.382585975,0.388873252,0.405081192,0.41046944,0.454084571,0.480348772,0.49721029,0.515076154,0.525037878,0.545552605,0.559732218,0.554230387,0.538177519,0.513207231,0.504756894
0.213800206,0.264766082,0.325581395,0.326673139,0.336147708,0.337704275,0.354220192,0.365974586,0.381302134,0.393565782,0.408003902,0.41808079,0.419025577,0.417616168,0.394940851,0.391232224,0.38414127,0.378058635,0.379523406,0.360608293,0.349299072,0.354552542,0.368673189,0.395187108,0.404537271
